accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
76.0,0.9342105263157895,0.9259218674176535,0.668724279835391,0.0848888888888889,0.06,90.0,0.9868421052631579,0.868421052631579,0.8444444444444444,tldr,0.0,best_single_signal,90.0,90,0.9,0.06578947368421051,8,1.0
0.0,,0.8836233339280395,0.5390946502057613,0.09516049382716049,0.10296296296296302,90.0,,,0.0,tldr,0.0,max_signal,90.0,90,0.9,,8,1.01
76.0,0.9342105263157895,0.9259218674176535,0.668724279835391,0.0848888888888889,0.06,90.0,0.9868421052631579,0.868421052631579,0.8444444444444444,tldr,0.0,rubric_only,90.0,90,0.9,0.06578947368421051,8,1.0
0.0,,0.8118063007410184,0.2222222222222222,0.7777777777777778,0.7777777777777778,90.0,,,0.0,tldr,0.0,swap_only,90.0,90,0.9,,8,1.01
0.0,,0.8708150700930553,0.5246913580246914,0.10987654320987648,0.12962962962962965,90.0,,,0.0,tldr,0.0,self_only,90.0,90,0.9,,8,1.01
90.0,0.9,0.8792119279296593,0.5,0.25,0.4,90.0,0.9555555555555556,0.8333333333333334,1.0,tldr,0.0,raw,90.0,90,0.9,0.09999999999999998,8,0.0
20.0,0.9,0.925848492669892,0.784,0.0986059713958987,0.09829878528392567,90.0,1.0,0.75,0.2222222222222222,tldr,0.0,logistic_fusion,90.0,90,0.8333333333333334,0.09999999999999998,9,0.9994958130664183
90.0,0.8333333333333334,0.8626709590904877,0.7382222222222222,0.12488888888888891,0.12222222222222223,90.0,0.9,0.7555555555555555,1.0,tldr,0.0,best_single_signal,90.0,90,0.8333333333333334,0.16666666666666663,9,0.6
88.0,0.8522727272727273,0.8265925849331857,0.5666666666666667,0.15432098765432098,0.15925925925925924,90.0,0.9204545454545454,0.7840909090909091,0.9777777777777777,tldr,0.0,max_signal,90.0,90,0.8333333333333334,0.1477272727272727,9,1.0
90.0,0.8333333333333334,0.8626709590904877,0.7382222222222222,0.12488888888888891,0.12222222222222223,90.0,0.9,0.7555555555555555,1.0,tldr,0.0,rubric_only,90.0,90,0.8333333333333334,0.16666666666666663,9,0.6
90.0,0.8333333333333334,0.7800922283350115,0.3,0.6333333333333333,0.6333333333333333,90.0,0.9,0.7555555555555555,1.0,tldr,0.0,swap_only,90.0,90,0.8333333333333334,0.16666666666666663,9,0.0
