accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.8233163612354364,0.715,0.2064224561844109,0.11476079015183574,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.8108746121317582,0.6477777777777778,0.24077111111111102,0.1797777777777778,90.0,,,0.0,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.6856117218138702,0.5,0.3333333333333333,0.33333333333333337,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.7244090950182595,0.6,0.28888888888888886,0.2888888888888889,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.7756588733819063,0.6333333333333333,0.26666666666666666,0.2666666666666667,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.6666666666666666,,5,1.01
0.0,,0.7049176740575144,0.5583333333333333,0.30277777777777776,0.3055555555555556,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.6666666666666666,,5,1.01
90.0,0.6666666666666666,0.6856117218138702,0.5,0.25,0.16666666666666663,90.0,0.7666666666666667,0.5666666666666667,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.6666666666666666,0.33333333333333337,5,0.0
43.0,0.7674418604651163,0.7496378290258068,0.6637506834335702,0.21004585931572006,0.1892600676046923,90.0,0.8837209302325582,0.627906976744186,0.4777777777777778,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.6555555555555556,0.2325581395348837,6,0.8608870808140784
35.0,0.8,0.7986448286106804,0.6604702022963368,0.24783417777777778,0.19019999999999998,90.0,0.9142857142857143,0.6571428571428571,0.3888888888888889,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.6555555555555556,0.19999999999999996,6,0.8800000000000001
0.0,,0.7944682941765244,0.5161290322580645,0.3382716049382716,0.3407407407407408,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.6555555555555556,,6,1.01
0.0,,0.8084339013587781,0.5790049207217058,0.3061728395061728,0.30370370370370364,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.6555555555555556,,6,1.01
0.0,,0.816132125079507,0.6104428649535265,0.3,0.3,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.6555555555555556,,6,1.01
0.0,,0.8272596364195408,0.5399125205030071,0.32222222222222224,0.3222222222222223,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.6555555555555556,,6,1.01
90.0,0.6555555555555556,0.7940830867426767,0.5,0.25,0.15555555555555556,90.0,0.7555555555555555,0.5666666666666667,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.6555555555555556,0.34444444444444444,6,0.0
0.0,,0.8106403369727296,0.5528571428571428,0.2051937189761954,0.1678789148670936,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.7777777777777778,,7,1.01
37.0,0.8378378378378378,0.8661615823243209,0.6092857142857143,0.17252777777777784,0.06277777777777772,90.0,0.9459459459459459,0.7027027027027027,0.4111111111111111,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.7777777777777778,0.16216216216216217,7,0.88
0.0,,0.7947659010231749,0.525,0.21604938271604937,0.2185185185185185,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.7777777777777778,,7,1.01
0.0,,0.868273377560025,0.6607142857142857,0.18148148148148147,0.18888888888888894,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.7777777777777778,,7,1.01
0.0,,0.7844181451139229,0.5321428571428571,0.25555555555555554,0.2555555555555556,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.7777777777777778,,7,1.01
0.0,,0.8196082861448936,0.5678571428571428,0.2,0.2,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.7777777777777778,,7,1.01
90.0,0.7777777777777778,0.7825441767427538,0.5,0.25,0.2777777777777778,90.0,0.8555555555555555,0.6888888888888889,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.7777777777777778,0.2222222222222222,7,0.0
0.0,,0.8681454375488834,0.6778571428571428,0.1801126610471206,0.09609252388908894,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.7777777777777778,,8,1.01
0.0,,0.9039950187204465,0.71,0.1617739111111111,0.07971111111111114,90.0,,,0.0,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.7777777777777778,,8,1.01
0.0,,0.7798041391967993,0.525,0.21604938271604937,0.2185185185185185,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.7777777777777778,,8,1.01
0.0,,0.8484100926815319,0.6928571428571428,0.17407407407407408,0.18888888888888888,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.7777777777777778,,8,1.01
0.0,,0.7997329331987428,0.5642857142857143,0.23333333333333334,0.23333333333333334,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.7777777777777778,,8,1.01
0.0,,0.8035973633095866,0.5357142857142857,0.2111111111111111,0.20000000000000004,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.7777777777777778,,8,1.01
90.0,0.7777777777777778,0.7546602932911716,0.5,0.25,0.2777777777777778,90.0,0.8555555555555555,0.6888888888888889,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.7777777777777778,0.2222222222222222,8,0.0
0.0,,0.727603185393246,0.6177884615384616,0.18573342362896927,0.1337420394297336,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.7111111111111111,,9,1.01
27.0,0.8518518518518519,0.8451509771562465,0.69921875,0.2011817333333333,0.12633333333333321,90.0,0.9629629629629629,0.7037037037037037,0.3,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.7111111111111111,0.14814814814814814,9,0.89
0.0,,0.7332511220372565,0.5,0.28888888888888886,0.28888888888888886,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.7111111111111111,,9,1.01
0.0,,0.7769235540551501,0.6147836538461539,0.24567901234567893,0.2407407407407407,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.7111111111111111,,9,1.01
0.0,,0.760031398513129,0.6111778846153846,0.24444444444444444,0.24444444444444446,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.7111111111111111,,9,1.01
0.0,,0.7453304819714821,0.5576923076923077,0.2638888888888889,0.27222222222222225,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.7111111111111111,,9,1.01
90.0,0.7111111111111111,0.7332511220372565,0.5,0.25,0.21111111111111114,90.0,0.8,0.6111111111111112,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.7111111111111111,0.28888888888888886,9,0.0
