accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.7698461980991642,0.6085245901639345,0.2535887096774195,0.19758064516129142,186.0,,,0.0,deepseek-chat_judgebench,0.0,best_single_signal,186.0,186,0.6720430107526881,,5,1.01
0.0,,0.6590723885090588,0.5,0.3279569892473118,0.32795698924731187,186.0,,,0.0,deepseek-chat_judgebench,0.0,max_signal,186.0,186,0.6720430107526881,,5,1.01
0.0,,0.6882832870794439,0.5465573770491803,0.2980884109916368,0.2777777777777778,186.0,,,0.0,deepseek-chat_judgebench,0.0,rubric_only,186.0,186,0.6720430107526881,,5,1.01
0.0,,0.7259374340428437,0.5689180327868852,0.3763440860215054,0.3763440860215054,186.0,,,0.0,deepseek-chat_judgebench,0.0,swap_only,186.0,186,0.6720430107526881,,5,1.01
0.0,,0.6334663430974599,0.46937704918032785,0.3293010752688172,0.3306451612903226,186.0,,,0.0,deepseek-chat_judgebench,0.0,self_only,186.0,186,0.6720430107526881,,5,1.01
186.0,0.6720430107526881,0.6590723885090588,0.5,0.25,0.17204301075268813,186.0,0.7365591397849462,0.6075268817204301,1.0,deepseek-chat_judgebench,0.0,raw,186.0,186,0.6720430107526881,0.32795698924731187,5,0.0
0.0,,0.6741158317463357,0.5044708394501535,0.22542850399603998,0.1102520179626007,186.0,,,0.0,deepseek-chat_judgebench,0.0,logistic_fusion,186.0,186,0.6827956989247311,,6,1.01
0.0,,0.6983304750335924,0.5819431469371413,0.3602150537634409,0.3602150537634409,186.0,,,0.0,deepseek-chat_judgebench,0.0,best_single_signal,186.0,186,0.6827956989247311,,6,1.01
0.0,,0.6783676748114933,0.5006005605231549,0.31541218637992835,0.3118279569892473,186.0,,,0.0,deepseek-chat_judgebench,0.0,max_signal,186.0,186,0.6827956989247311,,6,1.01
0.0,,0.6963958027073559,0.5583878286400641,0.2879330943847073,0.2759856630824372,186.0,,,0.0,deepseek-chat_judgebench,0.0,rubric_only,186.0,186,0.6827956989247311,,6,1.01
0.0,,0.6983304750335924,0.5819431469371413,0.3602150537634409,0.3602150537634409,186.0,,,0.0,deepseek-chat_judgebench,0.0,swap_only,186.0,186,0.6827956989247311,,6,1.01
0.0,,0.6761943079417713,0.48845589216602164,0.3131720430107527,0.30913978494623656,186.0,,,0.0,deepseek-chat_judgebench,0.0,self_only,186.0,186,0.6827956989247311,,6,1.01
