accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
30.0,0.8333333333333334,0.781825072446766,0.7770748987854251,0.18706755416796647,0.11156587737741061,90.0,0.9666666666666667,0.7,0.3333333333333333,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.5777777777777777,0.16666666666666663,6,0.8042916958794403
0.0,,0.6349574746830675,0.5308704453441295,0.3448133333333334,0.3195555555555549,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.5777777777777777,,6,1.01
0.0,,0.5343834434075577,0.5298582995951417,0.4049382716049382,0.40740740740740733,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.5777777777777777,,6,1.01
0.0,,0.5395593977149074,0.5450404858299596,0.3716049382716048,0.3518518518518518,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.5777777777777777,,6,1.01
0.0,,0.6798091086995804,0.7246963562753036,0.24444444444444444,0.2444444444444444,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.5777777777777777,,6,1.01
0.0,,0.5305618945261794,0.5020242914979757,0.39444444444444443,0.36666666666666664,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.5777777777777777,,6,1.01
90.0,0.5777777777777777,0.5137073900056253,0.5,0.25,0.07777777777777772,90.0,0.6777777777777778,0.4777777777777778,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.5777777777777777,0.4222222222222223,6,0.0
0.0,,0.8203446528860516,0.7613449972662657,0.16749956255065956,0.048036383095826675,90.0,,,0.0,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.6555555555555556,,7,1.01
0.0,,0.8056257342587088,0.6910880262438491,0.24444444444444444,0.24444444444444446,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.6555555555555556,,7,1.01
0.0,,0.7131891244721876,0.4991798797156916,0.34074074074074073,0.33333333333333337,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.6555555555555556,,7,1.01
0.0,,0.7498954710470151,0.5688901038819026,0.29999999999999993,0.2777777777777778,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.6555555555555556,,7,1.01
0.0,,0.8056257342587088,0.6910880262438491,0.24444444444444444,0.24444444444444446,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.6555555555555556,,7,1.01
0.0,,0.7323281884910172,0.594313832695462,0.2861111111111111,0.2611111111111111,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.6555555555555556,,7,1.01
90.0,0.6555555555555556,0.7239712655082443,0.5,0.25,0.15555555555555556,90.0,0.7555555555555555,0.5555555555555556,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.6555555555555556,0.34444444444444444,7,0.0
0.0,,0.9019863890442911,0.8224985867721877,0.146974194145634,0.1011460711568433,90.0,,,0.0,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.6777777777777778,,8,1.01
0.0,,0.8299397763715193,0.6732617297908423,0.2605366666666667,0.2254444444444438,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.6777777777777778,,8,1.01
0.0,,0.6916926104400892,0.5271339739966082,0.3074074074074074,0.30000000000000004,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.6777777777777778,,8,1.01
0.0,,0.7043553398212785,0.5132843414358395,0.2987654320987654,0.25925925925925924,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.6777777777777778,,8,1.01
0.0,,0.8327399423520023,0.79479932165065,0.15555555555555556,0.15555555555555556,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.6777777777777778,,8,1.01
0.0,,0.69736861190353,0.5378745053702657,0.29444444444444445,0.2666666666666667,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.6777777777777778,,8,1.01
90.0,0.6777777777777778,0.6769229997749435,0.5,0.25,0.1777777777777778,90.0,0.7666666666666667,0.5777777777777777,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.6777777777777778,0.3222222222222222,8,0.0
